average_daily_usage,avg_usage,batch_number,below_reorder,created_by_id,date,day,days_to_expiration,expiration_date,id,is_active,is_weekend,last_order_date,last_stock_count_date,last_updated_at,minimum_stock_level,month,near_expiration_15d,notes,optimal_stock_level,product_id,product_name,product_sku,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,reorder_quantity,sale_amount,sale_amount_lag1,sale_amount_ma7,shelf_location,stock,stock_status,stock_to_reorder,supplier_id,supplier_name,total_value,unit_cost,warehouse_location,weekday,year
,10.0,,,,2025-01-06,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,124,,,81,180,10.0,12.0,9.857142857142858,,124,,1.530864197530864,,,,,,,
,10.0,,,,2025-01-07,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,118,,,81,180,12.0,10.0,10.142857142857142,,118,,1.4567901234567902,,,,,,,
,10.0,,,,2025-01-08,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,109,,,81,180,12.0,12.0,11.142857142857142,,109,,1.345679012345679,,,,,,,
,10.0,,,,2025-01-09,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,98,,,81,180,3.0,12.0,9.857142857142858,,98,,1.2098765432098766,,,,,,,
,10.0,,,,2025-01-10,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,86,,,81,180,9.0,3.0,9.714285714285714,,86,,1.0617283950617284,,,,,,,
,10.0,,,,2025-01-11,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,84,,,81,180,12.0,9.0,10.0,,84,,1.037037037037037,,,,,,,
,10.0,,,,2025-01-12,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,78,,,81,180,9.0,12.0,9.571428571428571,,78,,0.9629629629629628,,,,,,,
,10.0,,,,2025-01-13,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,252,,,81,180,7.0,9.0,9.142857142857142,,252,,3.111111111111111,,,,,,,
,10.0,,,,2025-01-14,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,231,,,81,180,8.0,7.0,8.571428571428571,,231,,2.851851851851852,,,,,,,
,10.0,,,,2025-01-15,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,221,,,81,180,8.0,8.0,8.0,,221,,2.728395061728395,,,,,,,
,10.0,,,,2025-01-16,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,211,,,81,180,8.0,8.0,8.714285714285714,,211,,2.6049382716049383,,,,,,,
,10.0,,,,2025-01-17,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,202,,,81,180,7.0,8.0,8.428571428571429,,202,,2.493827160493827,,,,,,,
,10.0,,,,2025-01-18,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,191,,,81,180,10.0,7.0,8.142857142857142,,191,,2.3580246913580245,,,,,,,
,10.0,,,,2025-01-19,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,181,,,81,180,11.0,10.0,8.428571428571429,,181,,2.234567901234568,,,,,,,
,10.0,,,,2025-01-20,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,172,,,81,180,7.0,11.0,8.428571428571429,,172,,2.123456790123457,,,,,,,
,10.0,,,,2025-01-21,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,168,,,81,180,12.0,7.0,9.0,,168,,2.074074074074074,,,,,,,
,10.0,,,,2025-01-22,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,155,,,81,180,12.0,12.0,9.571428571428571,,155,,1.9135802469135803,,,,,,,
,10.0,,,,2025-01-23,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,138,,,81,180,8.0,12.0,9.571428571428571,,138,,1.7037037037037035,,,,,,,
,10.0,,,,2025-01-24,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,129,,,81,180,6.0,8.0,9.428571428571429,,129,,1.5925925925925926,,,,,,,
,10.0,,,,2025-01-25,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,115,,,81,180,7.0,6.0,9.0,,115,,1.4197530864197532,,,,,,,
,10.0,,,,2025-01-26,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,107,,,81,180,9.0,7.0,8.714285714285714,,107,,1.3209876543209875,,,,,,,
,10.0,,,,2025-01-27,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,96,,,81,180,8.0,9.0,8.857142857142858,,96,,1.1851851851851851,,,,,,,
,10.0,,,,2025-01-28,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,89,,,81,180,7.0,8.0,8.142857142857142,,89,,1.0987654320987654,,,,,,,
,10.0,,,,2025-01-29,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,257,,,81,180,8.0,7.0,7.571428571428571,,257,,3.1728395061728394,,,,,,,
,10.0,,,,2025-01-30,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,241,,,81,180,6.0,8.0,7.285714285714286,,241,,2.9753086419753085,,,,,,,
,10.0,,,,2025-01-31,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,235,,,81,180,8.0,6.0,7.571428571428571,,235,,2.9012345679012346,,,,,,,
,10.0,,,,2025-02-01,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,230,,,81,180,13.0,8.0,8.428571428571429,,230,,2.8395061728395063,,,,,,,
,10.0,,,,2025-02-02,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,217,,,81,180,9.0,13.0,8.428571428571429,,217,,2.6790123456790123,,,,,,,
,10.0,,,,2025-02-03,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,212,,,81,180,6.0,9.0,8.142857142857142,,212,,2.617283950617284,,,,,,,
,10.0,,,,2025-02-04,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,200,,,81,180,6.0,6.0,8.0,,200,,2.469135802469136,,,,,,,
,10.0,,,,2025-02-05,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,191,,,81,180,7.0,6.0,7.857142857142857,,191,,2.3580246913580245,,,,,,,
,10.0,,,,2025-02-06,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,179,,,81,180,10.0,7.0,8.428571428571429,,179,,2.2098765432098766,,,,,,,
,10.0,,,,2025-02-07,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,169,,,81,180,8.0,10.0,8.428571428571429,,169,,2.08641975308642,,,,,,,
,10.0,,,,2025-02-08,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,164,,,81,180,13.0,8.0,8.428571428571429,,164,,2.0246913580246915,,,,,,,
,10.0,,,,2025-02-09,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,152,,,81,180,4.0,13.0,7.714285714285714,,152,,1.876543209876543,,,,,,,
,10.0,,,,2025-02-10,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,142,,,81,180,10.0,4.0,8.285714285714286,,142,,1.7530864197530864,,,,,,,
,10.0,,,,2025-02-11,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,130,,,81,180,7.0,10.0,8.428571428571429,,130,,1.6049382716049383,,,,,,,
,10.0,,,,2025-02-12,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,118,,,81,180,12.0,7.0,9.142857142857142,,118,,1.4567901234567902,,,,,,,
,10.0,,,,2025-02-13,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,110,,,81,180,15.0,12.0,9.857142857142858,,110,,1.3580246913580247,,,,,,,
,10.0,,,,2025-02-14,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,96,,,81,180,11.0,15.0,10.285714285714286,,96,,1.1851851851851851,,,,,,,
,10.0,,,,2025-02-15,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,79,,,81,180,10.0,11.0,9.857142857142858,,79,,0.9753086419753086,,,,,,,
,10.0,,,,2025-02-16,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,246,,,81,180,7.0,10.0,10.285714285714286,,246,,3.037037037037037,,,,,,,
,10.0,,,,2025-02-17,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,234,,,81,180,6.0,7.0,9.714285714285714,,234,,2.888888888888889,,,,,,,
,10.0,,,,2025-02-18,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,224,,,81,180,9.0,6.0,10.0,,224,,2.765432098765432,,,,,,,
,10.0,,,,2025-02-19,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,216,,,81,180,7.0,9.0,9.285714285714286,,216,,2.6666666666666665,,,,,,,
,10.0,,,,2025-02-20,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,202,,,81,180,9.0,7.0,8.428571428571429,,202,,2.493827160493827,,,,,,,
,10.0,,,,2025-02-21,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,197,,,81,180,16.0,9.0,9.142857142857142,,197,,2.432098765432099,,,,,,,
,10.0,,,,2025-02-22,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,182,,,81,180,8.0,16.0,8.857142857142858,,182,,2.246913580246914,,,,,,,
,10.0,,,,2025-02-23,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,173,,,81,180,11.0,8.0,9.428571428571429,,173,,2.135802469135802,,,,,,,
,10.0,,,,2025-02-24,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,161,,,81,180,12.0,11.0,10.285714285714286,,161,,1.9876543209876545,,,,,,,
,10.0,,,,2025-02-25,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,156,,,81,180,7.0,12.0,10.0,,156,,1.9259259259259256,,,,,,,
,10.0,,,,2025-02-26,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,144,,,81,180,9.0,7.0,10.285714285714286,,144,,1.7777777777777777,,,,,,,
,10.0,,,,2025-02-27,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,130,,,81,180,5.0,9.0,9.714285714285714,,130,,1.6049382716049383,,,,,,,
,10.0,,,,2025-02-28,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,125,,,81,180,10.0,5.0,8.857142857142858,,125,,1.5432098765432098,,,,,,,
,10.0,,,,2025-03-01,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,117,,,81,180,14.0,10.0,9.714285714285714,,117,,1.4444444444444444,,,,,,,
,10.0,,,,2025-03-02,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,104,,,81,180,5.0,14.0,8.857142857142858,,104,,1.2839506172839503,,,,,,,
,10.0,,,,2025-03-03,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,99,,,81,180,9.0,5.0,8.428571428571429,,99,,1.2222222222222223,,,,,,,
,10.0,,,,2025-03-04,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,81,,,81,180,11.0,9.0,9.0,,81,,1.0,,,,,,,
,10.0,,,,2025-03-05,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,259,,,81,180,13.0,11.0,9.571428571428571,,259,,3.197530864197531,,,,,,,
,10.0,,,,2025-03-06,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,242,,,81,180,9.0,13.0,10.142857142857142,,242,,2.9876543209876543,,,,,,,
,10.0,,,,2025-03-07,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,230,,,81,180,14.0,9.0,10.714285714285714,,230,,2.8395061728395063,,,,,,,
,10.0,,,,2025-03-08,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,222,,,81,180,13.0,14.0,10.571428571428571,,222,,2.740740740740741,,,,,,,
,10.0,,,,2025-03-09,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,217,,,81,180,5.0,13.0,10.571428571428571,,217,,2.6790123456790123,,,,,,,
,10.0,,,,2025-03-10,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,206,,,81,180,16.0,5.0,11.571428571428571,,206,,2.54320987654321,,,,,,,
,10.0,,,,2025-03-11,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,197,,,81,180,14.0,16.0,12.0,,197,,2.432098765432099,,,,,,,
,10.0,,,,2025-03-12,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,188,,,81,180,9.0,14.0,11.428571428571429,,188,,2.320987654320988,,,,,,,
,10.0,,,,2025-03-13,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,171,,,81,180,13.0,9.0,12.0,,171,,2.111111111111111,,,,,,,
,10.0,,,,2025-03-14,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,168,,,81,180,9.0,13.0,11.285714285714286,,168,,2.074074074074074,,,,,,,
,10.0,,,,2025-03-15,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,158,,,81,180,14.0,9.0,11.428571428571429,,158,,1.9506172839506173,,,,,,,
,10.0,,,,2025-03-16,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,150,,,81,180,13.0,14.0,12.571428571428571,,150,,1.851851851851852,,,,,,,
,10.0,,,,2025-03-17,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,136,,,81,180,11.0,13.0,11.857142857142858,,136,,1.6790123456790125,,,,,,,
,10.0,,,,2025-03-18,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,125,,,81,180,12.0,11.0,11.571428571428571,,125,,1.5432098765432098,,,,,,,
,10.0,,,,2025-03-19,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,115,,,81,180,9.0,12.0,11.571428571428571,,115,,1.4197530864197532,,,,,,,
,10.0,,,,2025-03-20,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,106,,,81,180,9.0,9.0,11.0,,106,,1.308641975308642,,,,,,,
,10.0,,,,2025-03-21,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,96,,,81,180,10.0,9.0,11.142857142857142,,96,,1.1851851851851851,,,,,,,
,10.0,,,,2025-03-22,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,87,,,81,180,5.0,10.0,9.857142857142858,,87,,1.0740740740740742,,,,,,,
,10.0,,,,2025-03-23,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,252,,,81,180,4.0,5.0,8.571428571428571,,252,,3.111111111111111,,,,,,,
,10.0,,,,2025-03-24,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,234,,,81,180,10.0,4.0,8.428571428571429,,234,,2.888888888888889,,,,,,,
,10.0,,,,2025-03-25,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,224,,,81,180,11.0,10.0,8.285714285714286,,224,,2.765432098765432,,,,,,,
,10.0,,,,2025-03-26,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,218,,,81,180,13.0,11.0,8.857142857142858,,218,,2.691358024691358,,,,,,,
,10.0,,,,2025-03-27,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,196,,,81,180,9.0,13.0,8.857142857142858,,196,,2.419753086419753,,,,,,,
,10.0,,,,2025-03-28,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,185,,,81,180,10.0,9.0,8.857142857142858,,185,,2.2839506172839505,,,,,,,
,10.0,,,,2025-03-29,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,179,,,81,180,9.0,10.0,9.428571428571429,,179,,2.2098765432098766,,,,,,,
,10.0,,,,2025-03-30,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,175,,,81,180,14.0,9.0,10.857142857142858,,175,,2.1604938271604937,,,,,,,
,10.0,,,,2025-03-31,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,168,,,81,180,11.0,14.0,11.0,,168,,2.074074074074074,,,,,,,
,10.0,,,,2025-04-01,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,158,,,81,180,10.0,11.0,10.857142857142858,,158,,1.9506172839506173,,,,,,,
,10.0,,,,2025-04-02,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,142,,,81,180,14.0,10.0,11.0,,142,,1.7530864197530864,,,,,,,
,10.0,,,,2025-04-03,,,,,,,,,,,,,,,GRA001,Arroz blanco 1kg,,136,,,81,180,10.0,14.0,11.142857142857142,,136,,1.6790123456790125,,,,,,,
,8.3,,,,2025-06-10,,,,,,,,,,,,,,,GRA002,Rice 1kg,,140,,,60,150,18.0,17.0,16.2,,110,,1.83,,,,,,,
,8.3,,,,2025-06-11,,,,,,,,,,,,,,,GRA002,Rice 1kg,,138,,,60,150,19.0,18.0,16.4,,108,,1.8,,,,,,,
,8.3,,,,2025-06-12,,,,,,,,,,,,,,,GRA002,Rice 1kg,,136,,,60,150,17.0,19.0,16.3,,106,,1.76,,,,,,,
,5.5,,,,2024-08-03,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,206,,,44,90,7.0,0.0,7.0,,206,,4.681818181818182,,,,,,,
,5.5,,,,2024-08-04,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,201,,,44,90,3.0,7.0,5.0,,201,,4.568181818181818,,,,,,,
,5.5,,,,2024-08-05,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,192,,,44,90,6.0,3.0,5.333333333333333,,192,,4.363636363636363,,,,,,,
,5.5,,,,2024-08-06,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,192,,,44,90,3.0,6.0,4.75,,192,,4.363636363636363,,,,,,,
,5.5,,,,2024-08-07,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,188,,,44,90,7.0,3.0,5.2,,188,,4.2727272727272725,,,,,,,
,5.5,,,,2024-08-08,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,186,,,44,90,4.0,7.0,5.0,,186,,4.227272727272728,,,,,,,
,5.5,,,,2024-08-09,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,183,,,44,90,5.0,4.0,5.0,,183,,4.159090909090909,,,,,,,
,5.5,,,,2024-08-10,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,178,,,44,90,3.0,5.0,4.428571428571429,,178,,4.045454545454546,,,,,,,
,5.5,,,,2024-08-11,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,175,,,44,90,3.0,3.0,4.428571428571429,,175,,3.977272727272727,,,,,,,
,5.5,,,,2024-08-12,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,171,,,44,90,1.0,3.0,3.7142857142857135,,171,,3.886363636363636,,,,,,,
,5.5,,,,2024-08-13,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,162,,,44,90,8.0,1.0,4.428571428571429,,162,,3.6818181818181817,,,,,,,
,5.5,,,,2024-08-14,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,159,,,44,90,6.0,8.0,4.285714285714286,,159,,3.613636363636364,,,,,,,
,5.5,,,,2024-08-15,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,151,,,44,90,8.0,6.0,4.857142857142857,,151,,3.4318181818181817,,,,,,,
,5.5,,,,2024-08-16,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,143,,,44,90,5.0,8.0,4.857142857142857,,143,,3.25,,,,,,,
,5.5,,,,2024-08-17,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,140,,,44,90,4.0,5.0,5.0,,140,,3.1818181818181817,,,,,,,
,5.5,,,,2024-08-18,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,133,,,44,90,7.0,4.0,5.571428571428571,,133,,3.022727272727273,,,,,,,
,5.5,,,,2024-08-19,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,126,,,44,90,3.0,7.0,5.857142857142857,,126,,2.863636363636364,,,,,,,
,5.5,,,,2024-08-20,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,120,,,44,90,6.0,3.0,5.571428571428571,,120,,2.727272727272727,,,,,,,
,5.5,,,,2024-08-21,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,110,,,44,90,6.0,6.0,5.571428571428571,,110,,2.5,,,,,,,
,5.5,,,,2024-08-22,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,111,,,44,90,2.0,6.0,4.714285714285714,,111,,2.522727272727273,,,,,,,
,5.5,,,,2024-08-23,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,106,,,44,90,6.0,2.0,4.857142857142857,,106,,2.409090909090909,,,,,,,
,5.5,,,,2024-08-24,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,101,,,44,90,3.0,6.0,4.714285714285714,,101,,2.2954545454545454,,,,,,,
,5.5,,,,2024-08-25,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,98,,,44,90,7.0,3.0,4.714285714285714,,98,,2.227272727272727,,,,,,,
,5.5,,,,2024-08-26,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,91,,,44,90,6.0,7.0,5.142857142857143,,91,,2.0681818181818183,,,,,,,
,5.5,,,,2024-08-27,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,88,,,44,90,6.0,6.0,5.142857142857143,,88,,2.0,,,,,,,
,5.5,,,,2024-08-28,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,85,,,44,90,4.0,6.0,4.857142857142857,,85,,1.9318181818181817,,,,,,,
,5.5,,,,2024-08-29,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,81,,,44,90,2.0,4.0,4.857142857142857,,81,,1.8409090909090908,,,,,,,
,5.5,,,,2024-08-30,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,72,,,44,90,9.0,2.0,5.285714285714286,,72,,1.6363636363636365,,,,,,,
,5.5,,,,2024-08-31,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,70,,,44,90,6.0,9.0,5.714285714285714,,70,,1.5909090909090908,,,,,,,
,5.5,,,,2024-09-01,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,64,,,44,90,5.0,6.0,5.428571428571429,,64,,1.4545454545454546,,,,,,,
,5.5,,,,2024-09-02,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,61,,,44,90,5.0,5.0,5.285714285714286,,61,,1.3863636363636365,,,,,,,
,5.5,,,,2024-09-03,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,58,,,44,90,5.0,5.0,5.142857142857143,,58,,1.318181818181818,,,,,,,
,5.5,,,,2024-09-04,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,49,,,44,90,6.0,5.0,5.428571428571429,,49,,1.1136363636363635,,,,,,,
,5.5,,,,2024-09-05,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,46,,,44,90,7.0,6.0,6.142857142857143,,46,,1.0454545454545454,,,,,,,
,5.5,,,,2024-09-06,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,128,,,44,90,3.0,7.0,5.285714285714286,,128,,2.909090909090909,,,,,,,
,5.5,,,,2024-09-07,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,115,,,44,90,4.0,3.0,5.0,,115,,2.613636363636364,,,,,,,
,5.5,,,,2024-09-08,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,109,,,44,90,10.0,4.0,5.714285714285714,,109,,2.477272727272727,,,,,,,
,5.5,,,,2024-09-09,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,102,,,44,90,3.0,10.0,5.428571428571429,,102,,2.3181818181818183,,,,,,,
,5.5,,,,2024-09-10,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,95,,,44,90,8.0,3.0,5.857142857142857,,95,,2.159090909090909,,,,,,,
,5.5,,,,2024-09-11,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,94,,,44,90,10.0,8.0,6.428571428571429,,94,,2.136363636363636,,,,,,,
,5.5,,,,2024-09-12,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,91,,,44,90,4.0,10.0,6.0,,91,,2.0681818181818183,,,,,,,
,5.5,,,,2024-09-13,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,86,,,44,90,3.0,4.0,6.0,,86,,1.9545454545454544,,,,,,,
,5.5,,,,2024-09-14,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,74,,,44,90,6.0,3.0,6.285714285714286,,74,,1.681818181818182,,,,,,,
,5.5,,,,2024-09-15,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,72,,,44,90,3.0,6.0,5.285714285714286,,72,,1.6363636363636365,,,,,,,
,5.5,,,,2024-09-16,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,65,,,44,90,2.0,3.0,5.142857142857143,,65,,1.4772727272727273,,,,,,,
,5.5,,,,2024-09-17,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,60,,,44,90,2.0,2.0,4.285714285714286,,60,,1.3636363636363635,,,,,,,
,5.5,,,,2024-09-18,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,54,,,44,90,4.0,2.0,3.4285714285714284,,54,,1.2272727272727273,,,,,,,
,5.5,,,,2024-09-19,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,50,,,44,90,10.0,4.0,4.285714285714286,,50,,1.1363636363636365,,,,,,,
,5.5,,,,2024-09-20,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,41,,,44,90,4.0,10.0,4.428571428571429,,41,,0.9318181818181818,,,,,,,
,5.5,,,,2024-09-21,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,127,,,44,90,6.0,4.0,4.428571428571429,,127,,2.886363636363636,,,,,,,
,5.5,,,,2024-09-22,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,126,,,44,90,5.0,6.0,4.714285714285714,,126,,2.863636363636364,,,,,,,
,5.5,,,,2024-09-23,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,119,,,44,90,8.0,5.0,5.571428571428571,,119,,2.7045454545454546,,,,,,,
,5.5,,,,2024-09-24,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,114,,,44,90,7.0,8.0,6.285714285714286,,114,,2.590909090909091,,,,,,,
,5.5,,,,2024-09-25,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,103,,,44,90,7.0,7.0,6.714285714285714,,103,,2.340909090909091,,,,,,,
,5.5,,,,2024-09-26,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,97,,,44,90,6.0,7.0,6.142857142857143,,97,,2.2045454545454546,,,,,,,
,5.5,,,,2024-09-27,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,97,,,44,90,5.0,6.0,6.285714285714286,,97,,2.2045454545454546,,,,,,,
,5.5,,,,2024-09-28,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,88,,,44,90,3.0,5.0,5.857142857142857,,88,,2.0,,,,,,,
,5.5,,,,2024-09-29,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,90,,,44,90,5.0,3.0,5.857142857142857,,90,,2.0454545454545454,,,,,,,
,5.5,,,,2024-09-30,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,81,,,44,90,6.0,5.0,5.571428571428571,,81,,1.8409090909090908,,,,,,,
,5.5,,,,2024-10-01,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,75,,,44,90,7.0,6.0,5.571428571428571,,75,,1.7045454545454546,,,,,,,
,5.5,,,,2024-10-02,,,,,,,,,,,,,,,HIG001,Papel higiénico 4 rollos,,71,,,44,90,7.0,7.0,5.571428571428571,,71,,1.6136363636363635,,,,,,,
